Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,5,0.8925738162809275,9.758590265771371,0.021368356761031514,313.8877013192192,16.591576773782776
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,5,0.8886552531013484,13.054755572278918,0.02907555669384761,314.2796256423057,17.30655835283671
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,5,-4.863004399180225e+17,18283835095.855873,39621771.79745534,1.3225496198476108e+21,25781281076.45997
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,7,0.9446810501858014,8.802311392773278,0.019095007747687444,159.2818565900731,12.53536236550776
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,7,0.9421108857065178,8.798090645218892,0.018903571109151394,165.51675210088177,12.678194215492034
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,7,0.9369008655562935,10.140804705431076,0.021893332020300433,181.25141317485674,13.316379812013949
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,7,0.9368200826385694,9.325198141601467,0.020439024125509242,181.19694408504074,13.183918704609487
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,7,0.9320580355564381,10.987238020845567,0.024077437439508447,195.49685859497976,13.954795960153813
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,7,0.9320409103847573,10.988699771771058,0.024080729052447146,195.54359730380588,13.956446300797154
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,7,0.9255920240713309,10.359665698577547,0.022865126127025587,212.35412060919003,14.433117971601817
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,7,0.914922687047687,11.28893969040998,0.025223550239887517,245.20489415928085,15.47010613816865
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,7,0.8775265530479583,13.808535968287899,0.030571168194050848,350.01892139197054,18.56090446000201
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,7,0.8739183459147577,11.23398559258186,0.024503711661428236,369.31966332359315,17.7341548250053
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,7,0.8410558251063872,12.783268617791945,0.02798507445386267,463.0756209794263,20.22403472151051
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,7,-1.1697464852102034e+18,28784847240.7649,65008671.57036549,3.74085606480505e+21,39224018800.48403
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,9,0.9469462125575541,8.893389500252043,0.019362907064052994,148.1185477299297,12.046961663562286
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,9,0.9460932513394269,8.985524763468824,0.019532616754704135,151.56774051399938,12.201796569495627
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,9,0.9350849725107307,9.678007072180723,0.02139063524944516,179.8355269327807,13.210037145823927
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,9,0.9324948363389518,10.4472317527478,0.02294955271476001,188.0359575534789,13.642148752193652
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,9,0.9253475820587473,11.462476552243983,0.02525066085689176,210.54667521081382,14.385918452806095
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,9,0.9253449823250854,11.463068351672927,0.02525139954961972,210.55670657118807,14.386104294039717
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,9,0.923799517814972,10.21037379396203,0.022119967792887534,213.7385833547308,14.53729893895895
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,9,0.9211107858866516,10.305036181139123,0.022335889233851488,225.01941137566138,14.951259193857641
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,9,0.9164424519431021,10.807895153630875,0.024239022346896743,235.37676763700023,15.306368211073359
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,9,0.8861044156094448,12.307512691701723,0.027677776755676987,312.7003738869098,17.443373741591508
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,9,0.8675121738436756,14.255983001491966,0.03222310700124106,377.51398231463713,19.221387916117997
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,9,-5.241653433198032e+18,55230683365.974525,119899311.88960668,1.4794818610290003e+22,75708516739.42845
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,11,0.9381121434462519,9.649986294738246,0.021155596215059042,176.5686334691117,12.792227311383865
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,11,0.9380459323421526,9.556995792154181,0.020685878535329494,176.5421060776721,13.13480624145034
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,11,0.931842910567801,10.315653591100256,0.022706362214682193,195.11163194183493,13.823940623685175
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,11,0.9284025054599351,11.519531389565438,0.025241179173164506,208.17918885667285,14.206148829731216
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,11,0.9283814357108511,11.520161835093678,0.025242711013944086,208.2373544605645,14.207684152971916
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,11,0.9273201195911588,10.738962398522137,0.02338222192131353,210.03016084871655,14.166894985652865
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,11,0.9262423777808225,10.703382856666552,0.02359387189693312,215.17072879078995,14.504589234536377
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,11,0.9177270961062532,10.908313105413107,0.023497112723253565,236.4403955826211,15.314041017425975
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,11,0.8944833862567746,11.400980056980057,0.024725662869207417,300.9292877492877,17.02157551317999
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,11,0.8942647507355567,12.962736335324033,0.02886613011533833,305.9900677324028,17.364263515599525
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,11,0.8780736663478287,13.829150020002857,0.030687379363507267,359.97457666131686,18.530397989702735
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,11,-5.7401341133742765e+17,22108827685.436787,49583113.401084274,1.5843366306441858e+21,30827504891.936024
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,13,0.9224751368895724,10.788956902170495,0.0236161548426854,215.14437866818304,14.651073053257411
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,13,0.9171084592738538,11.091868862268992,0.0248229560099781,231.83735050194906,15.101070343815948
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,13,0.9121088165144124,12.253741639717404,0.027108169393157938,246.87498589961993,15.533516295981055
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,13,0.9121081521941761,12.252615872784913,0.02710558296955886,246.87264010095686,15.533594522577598
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,13,0.9095989441993272,11.767105208187768,0.02597499727548836,253.22695300181311,15.66028746917716
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,13,0.9079678558370554,11.608121500773422,0.025819576195358816,258.33872449730313,16.01976878434587
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,13,0.9061030195147138,11.575777344325187,0.02562040509895296,260.0316109316282,16.06459586634697
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,13,0.8842485631250883,12.959194768201106,0.029092535817275333,318.84574679921303,17.764630397631386
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,13,0.8808026970744324,13.265193958825867,0.029948096729374173,331.41455139595104,17.982226771442846
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,13,0.8344227070581957,13.430644923252663,0.029404944221431008,463.3054869301351,20.965794222269018
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,13,0.8329186688367021,13.946416220461197,0.030243237805109336,467.1454211465696,21.37964939347807
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,13,-9.074203521547885e+17,26031789748.873913,56578995.82734849,2.632605736228571e+21,34127106347.43341
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,15,0.9184139736548446,10.864889630269499,0.023928635533269967,227.00536895783807,14.90225876003205
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,15,0.9156872630799693,11.25296415214027,0.02524235625204358,239.09402346657535,15.426418235922672
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,15,0.9156338409133553,10.62055781499203,0.023066110188960483,238.70107568381187,15.345953636574645
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,15,0.9111212427800824,11.287149397410877,0.024759607869969683,252.62609405522215,15.739591854099597
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,15,0.9105843930902372,11.08996400850611,0.024618913728846312,249.04069794983153,15.642295165033412
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,15,0.9090779555407295,12.594957115466432,0.027911121057710087,262.47049219046414,16.163899898378894
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,15,0.9090726345722345,12.594666274155733,0.027910820180160573,262.47800586423773,16.164136503319373
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,15,0.9040477467558496,11.953371799110034,0.026210719857574383,266.0450022130475,16.044448534754515
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,15,0.8823406951129721,13.216664745238296,0.029641295384480355,327.6143177142025,17.91373161695906
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,15,0.8768597718027265,13.810876312812804,0.03139651061238925,346.7370064194642,18.48719091460748
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,15,0.8767646725625147,12.354776714513559,0.026927538497859466,355.26208133971295,18.434053907338683
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,15,-1.654562086628836e+17,12975717987.101421,28376738.764617193,5.1493939349409536e+20,17424531023.688896
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,1,0.9666384441443782,5.465168299495119,0.011876950974774784,85.47233237758738,8.930642388933478
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,1,0.9661138785728757,5.790192280407203,0.01261370178336273,87.02408890604579,9.071278643473393
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,1,0.9658601797798848,5.6450937174831886,0.012233770774144162,88.12374165587721,9.108996749517662
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,1,0.9617409107859021,5.7359466720114565,0.012402359235214173,98.20454920723355,9.418049518876806
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,1,0.9490846419057286,6.78826697979205,0.014837616222656535,129.8965280710062,10.791156483455751
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,1,0.9468749235401104,8.784041269505048,0.019213604089402835,138.13694295168096,11.625211228079742
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,1,0.9468746100850284,8.78433352476064,0.019214558717719314,138.13845836947598,11.625274643847124
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,1,0.94080776131447,9.574625951903244,0.020609955136172343,153.2240999028088,12.208558887472547
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,1,0.9191235388640535,7.4752004208849385,0.016260022285924408,209.9179463958538,13.29009471804697
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,1,0.9188294847923775,7.48078822430293,0.01625471755242476,210.9509779317315,13.439804612002884
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,1,0.9090828666524132,9.639272441997548,0.021327093951844987,234.36329051653706,14.748748524040817
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,1,-9.954430556049072e+18,65180711513.17911,141531969.4450128,2.6814663801627803e+22,89877921793.38889
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,3,0.9715189656778833,5.746914832392976,0.012549500827877863,86.13221564883386,9.04704902603557
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,3,0.9697588814558591,5.877121449405194,0.012717051070069478,88.92377525922767,9.283092350135068
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,3,0.9666173830183337,6.540860639882224,0.014495395923120153,99.63121283759472,9.834219790079072
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,3,0.9625011659902776,6.505227201331685,0.014223308530012815,113.91178696823239,10.503680266819332
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,3,0.9576038968899507,7.2295979353917526,0.015934548933479974,124.87034763385077,10.866771240057297
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,3,0.9538260888504315,9.145941868506359,0.019611915457367953,136.82224570506457,11.650398456826942
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,3,0.9488297567743099,9.275417176308842,0.02030574793915356,153.06171452264192,12.256199447243791
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,3,0.9488197524195412,9.276623109775931,0.02030859892586845,153.09162610297892,12.257535051888489
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,3,0.9274515339437137,7.792614197723937,0.01701758343938318,231.49449382002012,13.841448374883662
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,3,0.9218383195450538,8.001778624885114,0.01732660754758087,249.56757261670714,14.345455818302607
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,3,0.9202246365896772,10.470434921915006,0.023194697456424183,234.5844345978328,15.044731899436282
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,3,-9.315359293796771e+16,8553679072.539944,18522424.87744019,2.8266662341467783e+20,11807401750.550842
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,5,0.9665042487260305,6.0973392494675185,0.013549239299153679,93.10477212107989,9.498090619600195
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,5,0.9583904720143369,7.043792132048818,0.015451788336840033,117.52193404768391,10.659342218869075
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,5,0.9545691347671765,6.875428270720514,0.014988094892257775,125.50655856793028,10.861040805252355
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,5,0.953894541704541,7.5573805610896985,0.016788600974468645,129.95322592948278,11.28690548533692
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,5,0.9486531035794781,9.25994200903856,0.019858162413763154,144.8504015890261,11.900549957227213
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,5,0.94828136550123,7.932022840247292,0.017232712029116005,142.91053238741682,11.754494097749026
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,5,0.947917974750634,8.075211681795366,0.01787075427479759,145.81422224502188,11.909811541735344
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,5,0.9449177848858705,9.474484640455529,0.02079722504767345,158.0196456158635,12.47694945551878
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,5,0.9449159277197219,9.474410109669474,0.02079700057863805,158.02639030758542,12.477214032362827
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,5,0.9389781995414498,8.459271897364289,0.018531645404735928,168.1071080955032,12.808246086250943
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,5,0.9216923949966069,10.325677244928809,0.02272853869418201,221.9157666224247,14.639783809557962
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,5,-8.989932081299024e+16,8372570427.6456585,18893447.7848577,2.7907597847077834e+20,11889244227.338589
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,7,0.962746984070517,6.620602027425514,0.014307636283653603,96.5971197055471,9.672796683839874
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,7,0.9574282924287423,6.792148360363712,0.014579519535571121,109.42598924200415,10.28460057758738
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,7,0.9544784825577027,7.320932377394351,0.01586259048920438,119.97805211917552,10.812158514174726
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,7,0.9431172542133369,9.456677837392245,0.02005357908624534,152.82310122566292,12.219652149570468
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,7,0.9400501602601423,9.62055109964913,0.021057542437774218,161.8414037752271,12.497738895121781
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,7,0.9400394485042454,9.622308404832625,0.02106153650561686,161.88320316797748,12.499535031639486
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,7,0.9395358809741429,8.35539881865214,0.018525376279372133,155.0350191498636,12.32240139560303
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,7,0.9317384783981899,8.396505737635817,0.01794656015872531,185.51589478740593,13.370288494016261
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,7,0.9236012027971312,9.367026666358388,0.021281007690502594,198.9168013256173,13.942357087964561
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,7,0.9109923714380155,9.51799275362319,0.020476138436505767,240.81250387913732,15.273207349275786
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,7,0.9074932639965554,10.687316367395715,0.023825395003098084,237.97524075363884,15.132291134711695
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,7,-5.032907425230375e+17,18971959305.03053,43136931.93263212,1.6894000068135383e+21,26083199885.401146
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,9,0.9525004291673724,8.018134597587114,0.017254237572175375,130.19143516468353,11.127609371220395
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,9,0.9413118526025377,8.648498571810741,0.018647279759979846,159.61951056536856,12.29992565897887
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,9,0.9407499298280748,9.752211296654233,0.020765953644568173,164.7586135887724,12.671842666219625
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,9,0.9391010261502383,8.811962170599136,0.01900347561305453,167.39332848314638,12.582219715088634
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,9,0.9360915801078222,9.78125512033471,0.021640262839302645,177.8153355778602,13.07003171786298
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,9,0.9350842419407532,10.639303125650677,0.023326037046045363,182.25329568023562,13.435629919974804
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,9,0.9350732676053748,10.639957733714029,0.02332770654883358,182.29276657407803,13.437240380618707
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,9,0.9231045057239751,9.86342815707684,0.020957185533488243,207.69876557246255,14.164893014465019
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,9,0.9102314080209178,10.546008886946387,0.022450258126932646,248.40466092478425,15.522871921863592
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,9,0.9093208561739003,11.40409157482772,0.02568187729487392,252.50177404192385,15.681531878878712
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,9,0.9037650640286409,12.144295300674925,0.027133568989331856,279.85927497884177,16.315326856454362
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,9,-1.3622151023866842e+17,12827758013.160816,28132310.249575324,4.255357490507708e+20,16922564677.353634
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,11,0.9512653650101237,8.266953945134688,0.017838579955154477,148.02723325984738,11.967392545744621
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,11,0.9476001112762888,8.366306783960473,0.01808795658825542,154.46024909345985,12.23417664727439
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Adaboost,11,0.9473998152466485,9.725308917298726,0.020842430001842136,155.3578534112346,12.370159494697289
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,rf,11,0.9439356963964882,8.690464713811247,0.01892787227911172,171.96732941491788,12.663320846280762
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,BayesianRidge,11,0.9391838819098088,9.51775542572657,0.02104376966941962,182.72523113326113,13.31166080048783
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,LassoLars,11,0.9320505266880502,11.142985709798182,0.02454431345399683,201.00657311819464,14.101194384575216
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,Lasso,11,0.9320377100598449,11.143369825003331,0.024544756019456333,201.03432120373597,14.10213335265038
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,HubR,11,0.9124924801394089,11.522173271738719,0.02557905639348034,254.81238508501866,15.81631965409098
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lgbm,11,0.9095968254733796,11.355076224913336,0.025540354553283594,261.8311243337517,16.01761761975616
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,et,11,0.8837836052153776,10.15843629658384,0.022353701908337104,374.38876898322303,16.627915006406745
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,dt,11,0.8659775004442722,11.190193452380953,0.024615268367169773,427.29234795548655,18.05450818923383
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,lr,11,-4.102259887447017e+17,16630251623.669428,36470385.02232744,1.2575669340074735e+21,24207968858.464954
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,xgb,13,0.9371368616290358,9.181267190679943,0.0196769068345323,172.7624252723576,12.566715170033493
