Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
t1,H1_H2_H3_P2_V_NCI_MASS_PKB_,xgb,0.85425164103508,7.703357351336983,0.014361465303223178,134.00566398760924,11.466246476172277
t1,H1_H2_H3_P2_V_NCI_SASA_SCT_,xgb,0.8524236083030701,7.966768438165839,0.01487043356110621,135.38398839953112,11.561722437954408
t1,H1_H2_H3_P2_V_NCI_SASA_PKA_,xgb,0.8523531854152679,7.883087875302434,0.014703260114299215,135.80750145661042,11.539178691631548
t1,H1_H2_H3_P2_V_NCI_SASA_PKB_,xgb,0.8579944372177124,7.707897836013522,0.014374279233093567,131.22420105734838,11.386334825508879
t1,H1_H2_H3_P2_V_NCI_SCT_PKA_,xgb,0.8510244488716125,7.973695273484057,0.014869743421337437,137.198221146633,11.647198933577352
t1,H1_H2_H3_P2_V_NCI_SCT_PKB_,xgb,0.860038298368454,7.738436931103872,0.01442364458119299,128.63911550027836,11.271836745887333
t1,H1_H2_H3_P2_V_NCI_PKA_PKB_,xgb,0.8535178065299988,7.860453328418633,0.01464818246263964,134.36371903018662,11.503332629974865
t1,H1_H2_H3_P2_V_MASS_SASA_SCT_,xgb,0.8517218232154846,7.894179290564206,0.014724670546921153,136.5269653031503,11.624563920499138
t1,H1_H2_H3_P2_V_MASS_SASA_PKA_,xgb,0.8514751374721528,7.910028065808016,0.014748995861779326,136.50275963074665,11.604218750033635
t1,H1_H2_H3_P2_V_MASS_SASA_PKB_,xgb,0.8582994103431701,7.688380240796128,0.01434218343088404,130.8158376427561,11.350088525833025
t1,H1_H2_H3_P2_V_MASS_SCT_PKA_,xgb,0.8493062674999237,7.990191077189509,0.014893906441921487,138.5626675474189,11.674131902012817
t1,H1_H2_H3_P2_V_MASS_SCT_PKB_,xgb,0.8587713003158569,7.699450330026719,0.014359559722231848,129.72067750076684,11.307926940439854
t1,H1_H2_H3_P2_V_MASS_PKA_PKB_,xgb,0.8557949662208557,7.786920709719604,0.014513153188464075,132.60897841210365,11.431465299444652
t1,H1_H2_H3_P2_V_SASA_SCT_PKA_,xgb,0.8503005862236023,7.90566142330349,0.014747491733513895,137.137061028246,11.59105760581382
t1,H1_H2_H3_P2_V_SASA_SCT_PKB_,xgb,0.8564118921756745,7.709485848645057,0.014367948338546483,131.99176515556456,11.416044843741215
t1,H1_H2_H3_P2_V_SASA_PKA_PKB_,xgb,0.8595401763916015,7.631008760458249,0.01422703015533421,128.99384647882508,11.274008266484682
t1,H1_H2_H3_P2_V_SCT_PKA_PKB_,xgb,0.8556028306484222,7.7553812527233035,0.014468022048651802,132.21519207427156,11.41121512679555
t1,H1_H2_H3_P2_NCI_MASS_SASA_SCT_,xgb,0.8533093094825744,7.895800263455669,0.014730790721948522,134.6248353426276,11.525537183517004
t1,H1_H2_H3_P2_NCI_MASS_SASA_PKA_,xgb,0.8503423690795898,7.952011193700966,0.014839252102791089,137.34483673475987,11.631630419445562
t1,H1_H2_H3_P2_NCI_MASS_SASA_PKB_,xgb,0.8586155116558075,7.68816005702801,0.014339259454884129,130.60591924908317,11.332976567105295
t1,H1_H2_H3_P2_NCI_MASS_SCT_PKA_,xgb,0.8517478764057159,7.935832200005511,0.014797139154158706,136.13352876532483,11.577338238966549
t1,H1_H2_H3_P2_NCI_MASS_SCT_PKB_,xgb,0.859222412109375,7.72986489577976,0.01442392630250867,130.0782825986536,11.328249134486976
t1,H1_H2_H3_P2_NCI_MASS_PKA_PKB_,xgb,0.8539934813976288,7.735782689460267,0.014435472176487505,134.76850673919927,11.5296596547043
t1,H1_H2_H3_P2_NCI_SASA_SCT_PKA_,xgb,0.8533566951751709,7.945204884480283,0.01481429344695912,134.6785597728875,11.535283241117408
t1,H1_H2_H3_P2_NCI_SASA_SCT_PKB_,xgb,0.8542272508144378,7.8361330839533805,0.014625237836016717,133.79848633031617,11.489854184418002
t1,H1_H2_H3_P2_NCI_SASA_PKA_PKB_,xgb,0.8592532813549042,7.640586082514301,0.014259061522839064,129.15680222687436,11.264511553197632
t1,H1_H2_H3_P2_NCI_SCT_PKA_PKB_,xgb,0.8540103733539581,7.889299489562414,0.01471094713313277,134.08834452035256,11.493829313351544
t1,H1_H2_H3_P2_MASS_SASA_SCT_PKA_,xgb,0.8555914521217346,7.8943237408326095,0.014719561729185487,132.72699813187586,11.425988215248406
