Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
vert_mnm,H1_P1_P2_V_NCI_MASS_SCT_PKA_,gbr,0.9819447727322761,4.73466094428926,0.010485325925843277,67.24836262655897,8.061816424751965
vert_mnm,H1_P1_P2_V_NCI_MASS_SCT_PKB_,gbr,0.9827257352778147,4.648198120017183,0.010287828673538378,64.42237902261755,7.871282784900586
vert_mnm,H1_P1_P2_V_NCI_MASS_SCT_PKB_,xgb,0.9823157104303343,4.554180504960169,0.01010474509016871,65.62718349859331,7.956445771504126
vert_mnm,H1_P1_P2_V_NCI_MASS_PKA_PKB_,xgb,0.9828281223582442,4.509501404686533,0.010012076543917945,63.98436119372834,7.811904809958641
vert_mnm,H1_P1_P2_V_NCI_MASS_PKA_PKB_,gbr,0.9824599770961184,4.682681680243323,0.010359648648977478,65.43760930676311,7.943726744788949
vert_mnm,H1_P1_P2_V_NCI_SASA_SCT_PKA_,gbr,0.982763402176934,4.6843579573206,0.010380728130694279,64.12759326020907,7.859196612112808
vert_mnm,H1_P1_P2_V_NCI_SASA_SCT_PKA_,xgb,0.9819611608299178,4.546888899749338,0.010079148324568403,66.86950457603437,8.044515031138118
vert_mnm,H1_P1_P2_V_NCI_SASA_SCT_PKB_,gbr,0.9828051247753444,4.669172571210224,0.010330218072487511,63.94440492176476,7.84865638847524
vert_mnm,H1_P1_P2_V_NCI_SASA_SCT_PKB_,xgb,0.981983794921662,4.535241494548867,0.010048304551151636,66.99176809177473,8.003924187588739
vert_mnm,H1_P1_P2_V_NCI_SASA_PKA_PKB_,gbr,0.9828908988248024,4.658501706637028,0.01031940236701732,63.68063788092151,7.84116870121358
vert_mnm,H1_P1_P2_V_NCI_SASA_PKA_PKB_,xgb,0.982514721666303,4.539749070273189,0.010093591784512605,64.80726706418737,7.900106236425397
vert_mnm,H1_P1_P2_V_NCI_SCT_PKA_PKB_,gbr,0.98327364869275,4.651164525043229,0.01029489668172381,62.18180583493542,7.749605111135109
vert_mnm,H1_P1_P2_V_NCI_SCT_PKA_PKB_,xgb,0.982573135575878,4.510055193803418,0.010017769133011311,64.4788091632201,7.893575709265063
vert_mnm,H1_P1_P2_V_MASS_SASA_SCT_PKA_,xgb,0.9824805019181175,4.4965919601170645,0.009997575432013146,65.0563858354403,7.89635624087834
vert_mnm,H1_P1_P2_V_MASS_SASA_SCT_PKA_,gbr,0.982278920146738,4.712948731753199,0.010439371058361773,65.88395676161332,7.980941922520323
vert_mnm,H1_P1_P2_V_MASS_SASA_SCT_PKB_,gbr,0.9824790090897647,4.680292225997968,0.010345201606211971,65.08705109977095,7.921620969638923
vert_mnm,H1_P1_P2_V_MASS_SASA_SCT_PKB_,xgb,0.9822724171790854,4.57125408102113,0.010171180284361345,65.62961622010471,7.973911519701521
vert_mnm,H1_P1_P2_V_MASS_SASA_PKA_PKB_,xgb,0.9825941854362057,4.557215500083697,0.01010294722279793,64.48123690992125,7.9106938724860525
vert_mnm,H1_P1_P2_V_MASS_SASA_PKA_PKB_,gbr,0.9821942686429301,4.686817066007924,0.01038079171640068,66.25064843853437,8.00758775304891
vert_mnm,H1_P1_P2_V_MASS_SCT_PKA_PKB_,gbr,0.9827617958577888,4.655032961960343,0.01029441897219322,64.06777172894832,7.874454197018361
vert_mnm,H1_P1_P2_V_MASS_SCT_PKA_PKB_,xgb,0.9820707591947844,4.579533850258612,0.010163981776292939,66.46196383193166,7.994704863162804
vert_mnm,H1_P1_P2_V_SASA_SCT_PKA_PKB_,gbr,0.9831907591921334,4.620273522615571,0.010223441015544694,62.3970722771579,7.7740264273152935
vert_mnm,H1_P1_P2_V_SASA_SCT_PKA_PKB_,xgb,0.9827518603943227,4.53439794851152,0.010075259306583241,63.774795515989126,7.85849967963919
vert_mnm,H1_P1_P2_NCI_MASS_SASA_SCT_PKA_,gbr,0.9822846294845364,4.713106354854352,0.01043704317989904,65.9514067631162,7.977229852109678
vert_mnm,H1_P1_P2_NCI_MASS_SASA_SCT_PKA_,xgb,0.980863141678333,4.647914011414836,0.010299890440176731,71.16610377208478,8.283256264488118
vert_mnm,H1_P1_P2_NCI_MASS_SASA_SCT_PKB_,gbr,0.982730995486864,4.671155999687931,0.010339685978781338,64.33976663253851,7.878744268259095
vert_mnm,H1_P1_P2_NCI_MASS_SASA_SCT_PKB_,xgb,0.9819816078768063,4.577026236898689,0.010200532341028272,66.67157287054602,8.002575024110389
vert_mnm,H1_P1_P2_NCI_MASS_SASA_PKA_PKB_,gbr,0.9825680326213574,4.650432713294404,0.010288399872594932,64.93529463658739,7.927309880719193
vert_mnm,H1_P1_P2_NCI_MASS_SASA_PKA_PKB_,xgb,0.9818014170294228,4.558240836142255,0.010121784225005712,67.40358181860606,8.098798202219845
vert_mnm,H1_P1_P2_NCI_MASS_SCT_PKA_PKB_,gbr,0.982768137314677,4.686718484695478,0.010361540166164241,64.04899625728125,7.87861492799547
vert_mnm,H1_P1_P2_NCI_MASS_SCT_PKA_PKB_,xgb,0.9824557806509798,4.535507753543856,0.010071785210920352,65.02052439932233,7.9502908987670535
vert_mnm,H1_P1_P2_NCI_SASA_SCT_PKA_PKB_,gbr,0.9830423027679789,4.648776204526732,0.010283184968896852,62.9790970648401,7.813554288827428
vert_mnm,H1_P1_P2_NCI_SASA_SCT_PKA_PKB_,xgb,0.9817370294854177,4.619198410496013,0.010247466064741043,67.68387041952052,8.086232684276249
vert_mnm,H1_P1_P2_MASS_SASA_SCT_PKA_PKB_,xgb,0.9827887989126138,4.539751065484461,0.010063879628975094,63.77132678688671,7.832106095226015
vert_mnm,H1_P1_P2_MASS_SASA_SCT_PKA_PKB_,gbr,0.9826627340919462,4.679507430516418,0.010348955595925463,64.3478565655063,7.89670816108646
vert_mnm,H1_P1_V_NCI_MASS_SASA_SCT_PKA_,gbr,0.9822905854554437,4.7040088841575045,0.01041824971070385,65.97816673215404,7.972294925891464
vert_mnm,H1_P1_V_NCI_MASS_SASA_SCT_PKA_,xgb,0.9819188293168726,4.542281637080316,0.010088628971108403,67.12150523334739,8.008517321138196
vert_mnm,H1_P1_V_NCI_MASS_SASA_SCT_PKB_,xgb,0.9825801426328932,4.499941943043561,0.009986703912230735,64.65205370454763,7.895051772901818
vert_mnm,H1_P1_V_NCI_MASS_SASA_SCT_PKB_,gbr,0.9825589369531194,4.67306003848302,0.010339171157572057,64.99004068988941,7.915728574837705
vert_mnm,H1_P1_V_NCI_MASS_SASA_PKA_PKB_,gbr,0.9824567760108103,4.689421524118653,0.010379309853137429,65.39331121628923,7.94753844937688
vert_mnm,H1_P1_V_NCI_MASS_SASA_PKA_PKB_,xgb,0.9819623673072793,4.596269072343177,0.010211532390549624,66.83358426662107,8.040155483056155
vert_mnm,H1_P1_V_NCI_MASS_SCT_PKA_PKB_,gbr,0.9828687432201375,4.668152658968522,0.010320748032723651,63.818178433431356,7.848067449977561
vert_mnm,H1_P1_V_NCI_MASS_SCT_PKA_PKB_,xgb,0.982860149748882,4.455638401213256,0.009892631278630161,63.49107324031375,7.824583313648867
vert_mnm,H1_P1_V_NCI_SASA_SCT_PKA_PKB_,xgb,0.9832626820380806,4.497175988035476,0.00996332782002644,61.89188821107437,7.7376589240522735
vert_mnm,H1_P1_V_NCI_SASA_SCT_PKA_PKB_,gbr,0.9831667179473257,4.643494715618376,0.010274640792772233,62.533008217122244,7.778100700536777
vert_mnm,H1_P1_V_MASS_SASA_SCT_PKA_PKB_,gbr,0.982473805043108,4.6901867270117865,0.01038662071382665,65.08401966366871,7.941468488591551
vert_mnm,H1_P1_V_MASS_SASA_SCT_PKA_PKB_,xgb,0.9817681164303449,4.589863090999072,0.010193808112470417,67.74283263443118,8.073742844064105
vert_mnm,H1_P1_NCI_MASS_SASA_SCT_PKA_PKB_,gbr,0.9828801436801256,4.647044738814165,0.01027900507622502,63.66435398530965,7.849452088091785
vert_mnm,H1_P1_NCI_MASS_SASA_SCT_PKA_PKB_,xgb,0.9819976361371039,4.672375441091948,0.010368834395859157,66.59825210092566,8.012579966760743
vert_mnm,H1_P2_V_NCI_MASS_SASA_SCT_PKA_,gbr,0.9821582825116193,4.726096901901547,0.010464932885786944,66.25674575215689,7.997023080925762
vert_mnm,H1_P2_V_NCI_MASS_SASA_SCT_PKA_,xgb,0.981836700002847,4.537028837035365,0.010081133735561148,67.14038357758106,8.0252117566976
vert_mnm,H1_P2_V_NCI_MASS_SASA_SCT_PKB_,xgb,0.983240640941576,4.52371656619613,0.010048717412291089,61.973458605926666,7.738772782484938
vert_mnm,H1_P2_V_NCI_MASS_SASA_SCT_PKB_,gbr,0.9826316219168566,4.667603645959554,0.010329569262241985,64.6039201708406,7.8972490693026085
vert_mnm,H1_P2_V_NCI_MASS_SASA_PKA_PKB_,xgb,0.9822254181250676,4.509655340032947,0.010025003350240137,65.74912427332549,7.955422817072858
vert_mnm,H1_P2_V_NCI_MASS_SASA_PKA_PKB_,gbr,0.9818672835948747,4.7202246981333165,0.010463517740469778,67.38460424752762,8.081209761975606
vert_mnm,H1_P2_V_NCI_MASS_SCT_PKA_PKB_,xgb,0.9828568099120156,4.536716363190676,0.010036274396408279,63.39435503755434,7.81123156273407
vert_mnm,H1_P2_V_NCI_MASS_SCT_PKA_PKB_,gbr,0.9827993434481466,4.657509182985191,0.010293426952846524,63.96624545752709,7.847862685093401
vert_mnm,H1_P2_V_NCI_SASA_SCT_PKA_PKB_,gbr,0.9833411106721561,4.628585967415929,0.010240930520812307,61.87100318424469,7.72328611458844
