Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wt_mnm,H3_P1_NCI_MASS_SCT_PKA_,gbr,0.9534817823532453,7.902984913990091,0.016649317756658295,140.10000932065478,11.727723278741863
wt_mnm,H3_P1_NCI_MASS_SCT_PKA_,rf,0.9514407323658514,7.39642538721503,0.015684771959393502,145.07764241323596,11.882412190461276
wt_mnm,H3_P1_NCI_MASS_SCT_PKA_,xgb,0.9436920350900102,7.8544420797576935,0.016646412734205578,168.20252925986014,12.849560384323107
wt_mnm,H3_P1_NCI_MASS_SCT_PKA_,BayesianRidge,0.9288109291763803,9.462073845005206,0.02026432738443338,215.74739106144338,14.461720564856378
wt_mnm,H3_P1_NCI_MASS_SCT_PKB_,gbr,0.952179451681445,8.023775063680613,0.01695000447193063,144.27366376562048,11.899286929140164
wt_mnm,H3_P1_NCI_MASS_SCT_PKB_,rf,0.9510727984681511,7.421344313208846,0.01575387380517267,146.69273323368455,11.942766156697708
wt_mnm,H3_P1_NCI_MASS_SCT_PKB_,xgb,0.9446858837685204,7.576689325376998,0.01603901059933794,165.97061533880077,12.712635414024694
wt_mnm,H3_P1_NCI_MASS_SCT_PKB_,BayesianRidge,0.9301550190766582,9.511855976096161,0.02034508105850787,210.20319363319578,14.315300716763659
wt_mnm,H3_P1_NCI_MASS_PKA_PKB_,rf,0.9552875952755278,7.128948796731201,0.015058663415191482,135.20845670765132,11.436738036394928
wt_mnm,H3_P1_NCI_MASS_PKA_PKB_,gbr,0.953049115455866,7.927744536675368,0.01669185002917719,142.37524766962517,11.809312108813817
wt_mnm,H3_P1_NCI_MASS_PKA_PKB_,xgb,0.9460461631108608,7.467133679244901,0.015755033128352823,163.42870920543479,12.519430412947905
wt_mnm,H3_P1_NCI_MASS_PKA_PKB_,BayesianRidge,0.9432158532142745,8.52052119006933,0.018095950498850863,171.12454155558174,12.898783924189
wt_mnm,H3_P1_NCI_SASA_SCT_PKA_,gbr,0.9515506190973075,8.073068425597869,0.017021311786596802,146.22983827860207,11.96978179175091
wt_mnm,H3_P1_NCI_SASA_SCT_PKA_,rf,0.9507304413880064,7.514284577207517,0.015943845123315172,147.09121976476848,11.955011007713004
wt_mnm,H3_P1_NCI_SASA_SCT_PKA_,xgb,0.9445942104839633,7.659617858739881,0.016269982220726696,166.33147795024811,12.738471852517172
wt_mnm,H3_P1_NCI_SASA_SCT_PKA_,BayesianRidge,0.9281763612814922,9.49115606117393,0.020320749739812925,217.48609304602323,14.519946226072765
wt_mnm,H3_P1_NCI_SASA_SCT_PKB_,gbr,0.9523224408842059,8.071624768517589,0.017056700471278212,143.79367307436803,11.875016777449591
wt_mnm,H3_P1_NCI_SASA_SCT_PKB_,rf,0.9510705735428144,7.465374785707918,0.015871826087084068,146.52350723647777,11.937915526810256
wt_mnm,H3_P1_NCI_SASA_SCT_PKB_,xgb,0.9476060566433828,7.359132756832544,0.015535594290552906,158.73956831648155,12.42402183018348
wt_mnm,H3_P1_NCI_SASA_SCT_PKB_,BayesianRidge,0.9307613175102413,9.471183258939872,0.02024621916184693,208.5061652697419,14.259382669377256
wt_mnm,H3_P1_NCI_SASA_PKA_PKB_,rf,0.9555558158130163,7.112832513588165,0.015036766994699802,134.47745951601263,11.414857252120711
wt_mnm,H3_P1_NCI_SASA_PKA_PKB_,gbr,0.9523859743761415,7.92669786361081,0.016698722418162126,143.8291668103865,11.883722484728134
wt_mnm,H3_P1_NCI_SASA_PKA_PKB_,xgb,0.9491734381361209,7.166127136034686,0.015087477189044263,154.0785154339458,12.195567458330814
wt_mnm,H3_P1_NCI_SASA_PKA_PKB_,BayesianRidge,0.9418513045856519,8.610891971817244,0.01827452694746628,175.05580216026777,13.04326290873224
wt_mnm,H3_P1_NCI_SCT_PKA_PKB_,gbr,0.9516690924160661,8.01925812228035,0.016938078022515606,145.75822698053292,11.975710494285725
wt_mnm,H3_P1_NCI_SCT_PKA_PKB_,rf,0.9504400959977726,7.478376345833174,0.01584780120234621,148.1212980374819,11.974472178928796
wt_mnm,H3_P1_NCI_SCT_PKA_PKB_,xgb,0.94278532899057,7.745924325966956,0.016370804477225928,172.5801257886077,12.952525533392082
wt_mnm,H3_P1_NCI_SCT_PKA_PKB_,BayesianRidge,0.9294729752792701,9.370039941594033,0.02003172049707279,212.16450377395054,14.348870330318164
wt_mnm,H3_P1_MASS_SASA_SCT_PKA_,gbr,0.9505939104599406,8.030698345611821,0.01691036301914677,148.48109130906505,12.028983183723147
wt_mnm,H3_P1_MASS_SASA_SCT_PKA_,rf,0.9495150898022755,7.5006657757666035,0.015915956955320283,150.34770248294524,12.056317246491117
wt_mnm,H3_P1_MASS_SASA_SCT_PKA_,xgb,0.9436938558763714,7.713964331371203,0.016389679596566824,168.63823432609396,12.787512641269192
wt_mnm,H3_P1_MASS_SASA_SCT_PKA_,BayesianRidge,0.9193837316300844,9.935483360193743,0.021280317630974578,242.3733266885535,15.408015154298923
wt_mnm,H3_P1_MASS_SASA_SCT_PKB_,rf,0.9493458518727047,7.460712829139142,0.015870856417541886,151.7593926186883,12.100536979483028
wt_mnm,H3_P1_MASS_SASA_SCT_PKB_,gbr,0.9478324633314408,8.286289237347805,0.01749716809967223,157.0783196934224,12.379089610427044
wt_mnm,H3_P1_MASS_SASA_SCT_PKB_,xgb,0.9449650253533779,7.599833801400052,0.01613732735352018,165.9772231827663,12.63823253505932
wt_mnm,H3_P1_MASS_SASA_SCT_PKB_,BayesianRidge,0.9238270584951449,9.797505722806193,0.020970565157153502,229.33732832322806,14.97876323487066
wt_mnm,H3_P1_MASS_SASA_PKA_PKB_,rf,0.9535874864842206,7.221392875981719,0.015250621305493192,140.1413575359927,11.664792094540728
wt_mnm,H3_P1_MASS_SASA_PKA_PKB_,gbr,0.9521105247520187,7.86908166952585,0.01656144532446751,144.56254608946114,11.869990315794386
wt_mnm,H3_P1_MASS_SASA_PKA_PKB_,xgb,0.949847482436683,7.463238693665579,0.0157334560840773,150.83610636279192,12.149892073232802
wt_mnm,H3_P1_MASS_SASA_PKA_PKB_,BayesianRidge,0.9348258731945837,8.883992918922399,0.01885482475513952,195.67694754160937,13.806299623397758
wt_mnm,H3_P1_MASS_SCT_PKA_PKB_,gbr,0.9516042960593397,8.001866582642515,0.016908369470538493,145.8506201268353,11.921554205342773
wt_mnm,H3_P1_MASS_SCT_PKA_PKB_,rf,0.9480205815524403,7.563991362126245,0.016018599759063903,155.56364549346884,12.296439009347344
