Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,23,0.8606532869190056,14.812550642191548,0.03280108332873482,498.74097060539384,20.679194406298173
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,23,0.8367859060570328,16.957854126378205,0.03741666281671596,610.73472141788,23.04529906745402
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,23,0.8367518563116721,16.958461549015947,0.03741791639077764,610.8525198877629,23.047485742095756
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,23,0.8228106752446213,17.025868888298692,0.03752780672254128,567.8463605118177,22.843277981797495
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,23,0.8132668874422441,16.424927921996883,0.03598652110260622,671.7403022667837,23.511056858352706
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,23,0.8091866551581695,16.962596630923958,0.03744005812028178,726.0569718459395,24.264723744541133
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,23,0.8043906185749071,17.8912968143739,0.039840833942374,698.2843803544716,25.10372125217246
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,23,0.7941281946615936,18.704030588373904,0.04201189875149217,802.1174480855151,25.70952041461959
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,23,0.7176247734071052,18.004042574033637,0.038506642103595674,898.7330677702647,27.078467114208006
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,23,0.6181174943147482,21.533808201058196,0.047428755490743185,1182.8222106481483,32.78106589013609
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,23,0.4064215589030171,24.711210317460313,0.055139778083066276,1757.4738425925925,39.45345711012941
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,23,-4.001098280401451e+17,24195594103.44045,52431563.82081544,1.4169265725544787e+21,31376569228.60187
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,25,0.8860901575538985,14.905356673256279,0.03355255747074764,459.4187759112044,20.90514004099611
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,25,0.8516843392870205,17.244318139256592,0.03886732742689621,649.3396105260856,23.7242644559142
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,25,0.8348301944514622,19.025760092865657,0.042533833216950874,703.3574768356922,24.88043896608116
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,25,0.8348090639680711,19.028171908803397,0.04253906849672138,703.4289034048688,24.882221654018235
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,25,0.834773322705307,17.578370605716533,0.03967354995345477,725.8302149355824,25.077995757320128
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,25,0.833836302552712,18.39873167650251,0.041787741241748576,703.9862825951241,25.225696882644588
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,25,0.8188082442700204,19.086613197307543,0.042700983480815295,716.8390662709567,25.864966970206908
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,25,0.8074044468203345,19.90314246642757,0.04510005054461175,830.6074428451652,26.690082917552655
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,25,0.8031844817117461,17.676573686648563,0.037999663709945515,819.0345024356151,25.99215054871375
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,25,0.7533236438229399,20.6370322591352,0.045707993745457344,928.6655634426046,29.933108041862443
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,25,0.7459382159631387,20.786883037985977,0.04584810445841933,984.7864329706241,30.714393355445583
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,25,-2.543130903649424e+18,45326963435.8657,99729320.14790334,7.079417618991274e+21,60055643555.09149
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,27,0.8808786936813,14.669397245030533,0.03250346901596258,471.86013916769997,20.964862357534702
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,27,0.8166574655359108,17.688093501343758,0.03947697059530338,772.9996519618993,24.915168923212324
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,27,0.8122440574701223,19.65766459190624,0.04370514344203971,769.0924660119355,25.779211085595307
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,27,0.8122139547849775,19.65950632964607,0.04370941984329474,769.2450330271598,25.78164500017562
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,27,0.8119948978269994,18.944453633576845,0.042212724058817125,778.155018195749,26.78094312840933
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,27,0.8113180131775084,19.107331484526483,0.04276833501660396,727.2830286264237,25.784641451716578
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,27,0.8089759614882013,18.98814101106767,0.042512480383991,825.4543029960396,26.037248829162234
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,27,0.7954152382402194,20.143641217231846,0.04564950122310796,855.2552021301121,27.872600862910748
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,27,0.7747884920680495,19.300313116322418,0.0411407835804918,899.9634996189869,27.653997109349437
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,27,0.7710448945819582,20.60684101430976,0.04530100738383894,874.6341737693905,29.017392010575097
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,27,0.7149208013773887,23.518560606060607,0.05116548172217265,1094.620592833093,32.626454825367645
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,27,-1.4343134878719055e+18,39641615230.948746,85975297.0581753,6.524487013389417e+21,54297873494.29519
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,29,0.8675030704019674,16.48077580703566,0.03591421593452466,586.460266620628,22.741320474820395
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,29,0.833233516530615,18.80729658983215,0.041152556023697516,659.842937131179,24.809036177572576
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,29,0.830707713211758,19.001150590515383,0.04204087427532759,713.8276447521279,25.201384156336534
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,29,0.8307038723775916,19.000420727602233,0.04203890331643348,713.8101693201717,25.20118651559245
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,29,0.8075521161333946,19.417267803594697,0.04269405067234281,825.4711830757179,27.141907394756632
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,29,0.8034233613400446,18.6346959583343,0.04196160873200752,849.7119121664088,26.747180145536287
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,29,0.7897838854726674,20.802979610975445,0.04683043420753438,890.9925068097004,28.277909331937963
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,29,0.7839385126475132,21.192304467500353,0.04719322763683682,897.8223189542936,27.998436483082873
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,29,0.7369707980631567,20.904408730158732,0.045959335113175966,1009.9755948031137,30.252107635136287
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,29,0.7301112421667924,21.65203245828246,0.04788085412599057,1022.708106939357,30.47912353431202
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,29,0.7138584362598679,21.49604480242267,0.044965170078828255,1250.000124641503,32.068697996923476
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,29,-6.010943713257328e+18,72181487631.25578,159198554.26523408,2.2807142233387108e+22,99269522653.83934
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,31,0.8337303907957643,17.45978962149606,0.03807344625716202,682.2509709394527,24.731838487108632
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,31,0.8221031509623801,18.394157831046144,0.03995895253143009,730.75397064035,25.406642136415712
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,31,0.8210416111082326,18.76458693844228,0.04145519854124348,752.4385701099642,25.84846031914189
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,31,0.8143584033753734,19.210336710890942,0.042224479964135954,771.3950001935582,25.954313740614435
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,31,0.8143481890965539,19.212696190163005,0.042229119703518087,771.4390215227869,25.95544783687397
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,31,0.8046213522265359,19.16325328891465,0.041950163497587296,822.5414365285365,26.27888566619737
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,31,0.7946390056381266,19.1258425518314,0.04253024707868199,874.6252564872144,26.39739591971413
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,31,0.7924810269308703,19.34582940516274,0.0434063534111143,887.122996009533,26.97114223623168
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,31,0.7876900183353696,19.32642721861472,0.042266359024034646,830.4351837328644,27.500034930738877
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,31,0.7598739401647782,20.273866642616643,0.0438466429315864,882.0183832371332,28.613323011221357
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,31,0.6649002939126619,23.766521605926602,0.04989112176155585,1418.7028784641327,34.27577396942494
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,31,-3.404481353898496e+18,58637739398.8656,133717202.35622197,1.7370137958078417e+22,70111527989.84355
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,BayesianRidge,33,0.8426773335551309,17.549106176942654,0.03804512127519049,705.7588434395828,25.256809910649803
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lgbm,33,0.8346738426923298,18.814118621962926,0.04096795767991832,695.5877364270424,25.21763469602192
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,gbr,33,0.8205007760061612,18.61194381648822,0.04041721788808082,844.9511297247977,25.95790378720653
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,rf,33,0.8181273710135845,19.01671290784832,0.04246979841017093,867.9817915013045,26.40758153272803
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Lasso,33,0.8151420236611587,20.267054028320608,0.044379135779742396,843.8385749384138,27.116208386124868
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,LassoLars,33,0.8151389840666621,20.267943405483802,0.04438074026423561,843.8903406590786,27.11671634926375
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,xgb,33,0.8118626737541899,18.305707131239473,0.03930425619290144,815.3725263584528,26.34518313441433
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,Adaboost,33,0.7875426869682234,20.760899686360183,0.0464310230839608,1009.2142193574527,28.556415702268723
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,et,33,0.7829191007714248,20.575184854497348,0.04433547954164569,891.2952350760579,28.401796601102586
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,dt,33,0.6793383162417969,23.149570105820107,0.05017904198967626,1169.1993716931217,32.737194926858216
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,HubR,33,0.6771417013752408,23.173934115600076,0.04855878448787898,1395.7545981309129,34.73022789455259
wt_vpod_1.2_LG_F_R7.treefile,leave_out,12,lr,33,-3.94913328055623e+18,37530644089.58483,80767443.68858567,8.353787767753352e+21,50764286671.33813
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,BayesianRidge,1,0.892849036978416,10.749611078699097,0.023581906666403068,353.1892707963962,17.406411217230698
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,gbr,1,0.8920611127334358,10.430353840327308,0.02282343771086962,337.5072390236,16.924251776117053
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,xgb,1,0.887365240255557,9.944411710251563,0.021531630261601223,384.16895553625113,17.04131450332711
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,lgbm,1,0.8867289185853654,10.902125957542045,0.02381853791699908,353.442262933588,17.980611674216345
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,rf,1,0.8794111930624816,10.618519266122412,0.023427524644485997,399.3282976398802,18.208547216695237
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,LassoLars,1,0.8508795587110096,14.057975959205233,0.030912470021279684,497.1993096593846,20.59990195543113
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,Lasso,1,0.8508760132210541,14.057901032661931,0.030912364634138614,497.21477429150326,20.600313464051947
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,et,1,0.8465033628465908,10.73131873475659,0.023506172374654567,476.98985277967427,19.803988536269777
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,Adaboost,1,0.8432218608471548,14.57743662846479,0.031885918155843115,511.4570595016351,20.655869948813915
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,dt,1,0.8266451701912835,11.662985500306455,0.025675506042789883,557.098810794393,21.189684238553376
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,HubR,1,0.8013638448280982,13.744135115042189,0.029423847573975426,559.9017579641583,22.076731217832414
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,lr,1,-4.739794563719721e+16,5379114793.679552,11546918.823824663,1.2834394547383191e+20,8298854785.392359
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,xgb,3,0.9146032016009763,9.741511632510628,0.020900301765476612,272.8080688972576,15.259754888099513
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,gbr,3,0.9051681546110822,10.16632359452452,0.022308745249895613,311.43600317418344,15.92819609829411
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,BayesianRidge,3,0.9016536832415168,10.571315943386546,0.02309420225867389,329.99519804928747,16.755629730992414
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,lgbm,3,0.8902420945136121,10.70719622553692,0.02340076496418483,349.5417332568455,17.62168804509813
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,rf,3,0.8899307079586961,10.544210234970924,0.023075971492761783,354.9523093959616,17.320231613974336
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,et,3,0.8818635342481806,10.928572583150073,0.023637234520525508,368.9948532205595,18.393648751922
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,Adaboost,3,0.861974676070638,14.647832331635565,0.03211813440549268,476.80702134013876,19.88476165788831
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,Lasso,3,0.861006673342105,13.893063818152818,0.03054834343522305,483.5158348837753,19.745253303327438
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,LassoLars,3,0.8610003315816297,13.89267079605811,0.030547549401208407,483.5495478832778,19.745369031001385
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,dt,3,0.8530356556164542,11.409567309211248,0.024582487103536995,464.2065869976903,20.463286926468083
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,HubR,3,0.8225896016457831,13.526180924561084,0.029054067951701925,508.78017504087205,20.99735463706603
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,lr,3,-1.549697017426898e+16,3121675953.3381248,6667006.601841933,4.18719283555885e+19,4572956416.494281
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,BayesianRidge,5,0.9018767038407096,10.830890007095434,0.02372249722974646,309.2522330920991,16.63256569924315
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,gbr,5,0.900782309414915,10.87144706725224,0.02350955642859479,308.75163733560345,16.66278518095664
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,xgb,5,0.892729360945421,10.537038130893952,0.02258782006447747,331.34770673476476,16.83439830779451
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,lgbm,5,0.8846308857788877,11.08373575185534,0.02410576269722873,346.9976514941256,17.957125827633256
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,rf,5,0.87580240769775,11.249566897812302,0.024663328153430707,392.6412157513205,18.50919890168517
wt_vpod_1.2_LG_F_R7.treefile,leave_out,15,LassoLars,5,0.8596602837430952,14.087425507071625,0.0309628807533067,459.27414983755193,19.9026865657483
